,pango_lin,Slope
0,BA.1vsBA.2,-0.012892028023247022
1,BA.1vsBA.4,-0.05574900300812084
2,BA.1vsBA.5,-0.07260062413571289
3,BA.2vsBA.1,0.012892028023247026
4,BA.2vsBA.4,-0.039434230050384406
5,BA.2vsBA.5,-0.05116850971100665
6,BA.4vsBA.1,0.05574900300812084
7,BA.4vsBA.2,0.039434230050384406
8,BA.4vsBA.5,-0.01173427966062223
9,BA.5vsBA.1,0.07260062413571289
10,BA.5vsBA.2,0.05116850971100665
11,BA.5vsBA.4,0.01173427966062223
