,pango_lin,Slope
0,BA.1vsBA.2,-0.009285038687350785
1,BA.1vsBA.4,-0.037084250252547385
2,BA.1vsBA.5,-0.050725567661512976
3,BA.2vsBA.1,0.009285038687350785
4,BA.2vsBA.4,-0.028326038360778176
5,BA.2vsBA.5,-0.04125875810165245
6,BA.4vsBA.1,0.037084250252547385
7,BA.4vsBA.2,0.028326038360778176
8,BA.4vsBA.5,-0.02008377483014955
9,BA.5vsBA.1,0.050725567661512976
10,BA.5vsBA.2,0.04125875810165245
11,BA.5vsBA.4,0.020083774830149552
