,pango_lin,Slope
0,BA.1vsBA.2,-0.010788625461042037
1,BA.1vsBA.4,-0.051648978019948416
2,BA.1vsBA.5,-0.048216789213609286
3,BA.2vsBA.1,0.010788625461042037
4,BA.2vsBA.4,-0.04482750631237704
5,BA.2vsBA.5,-0.03687677038093355
6,BA.4vsBA.1,0.051648978019948416
7,BA.4vsBA.2,0.04482750631237704
8,BA.4vsBA.5,-0.012871605666939618
9,BA.5vsBA.1,0.048216789213609286
10,BA.5vsBA.2,0.03687677038093355
11,BA.5vsBA.4,0.012871605666939618
